tof posE posN posU tgtE tgtN tgtU
0.435 28.9255 27.5797 146.909 10527.4 0 10527.4
0.436 28.9945 27.6425 147.247 10527.4 0 10527.4
0.437 29.0634 27.7052 147.584 10527.4 0 10527.4
0.438 29.1324 27.7679 147.921 10527.4 0 10527.4
0.439 29.2013 27.8307 148.259 10527.4 0 10527.4
0.44 29.2703 27.8934 148.596 10527.4 0 10527.4
0.441 29.3393 27.9562 148.933 10527.4 0 10527.4
0.442 29.4083 28.0189 149.271 10527.4 0 10527.4
0.443 29.4773 28.0816 149.608 10527.4 0 10527.4
0.444 29.5463 28.1443 149.945 10527.4 0 10527.4
0.445 29.6154 28.207 150.283 10527.4 0 10527.4
0.446 29.6844 28.2698 150.62 10527.4 0 10527.4
0.447 29.7535 28.3325 150.957 10527.4 0 10527.4
0.448 29.8226 28.3952 151.295 10527.4 0 10527.4
0.449 29.8916 28.4579 151.632 10527.4 0 10527.4
0.45 29.9607 28.5206 151.969 10527.4 0 10527.4
0.451 30.0298 28.5833 152.307 10527.4 0 10527.4
0.452 30.099 28.646 152.644 10527.4 0 10527.4
0.453 30.1681 28.7087 152.981 10527.4 0 10527.4
0.454 30.2372 28.7714 153.319 10527.4 0 10527.4
