tof posE posN posU tgtE tgtN tgtU phi p rollRateError theta alphaRadians q pitchRateError psi betaRadians r yawRateError rollFinCommand rollFinDeflection pitchFinCommand pitchFinDeflection yawFinCommand yawFinDeflection vdot guidanceSideCommand wdot guidanceNormalCommand mach accelerationLimit staticMargin alphaPrimeDegrees seekerPitch seekerYaw seekerPitchError seekerYawError
6.0716666667 2432.2366718691 2157.6723162912 2485.8741683228 4000.0000000000 4000.0000000000 4000.0000000000 0.0148711225 -0.0180001186 0.0031294893 0.5582959137 -0.0153933941 -0.0077522615 0.0565398655 0.8667554015 -0.0133262829 0.0051537688 -0.0413867912 0.0000344144 0.0000344680 0.0064626287 0.0064897858 -0.0057764404 -0.0058103738 7.5794591622 5.1466098497 -8.7564201318 -5.4731547574 2.0066542625 64.1813365448 1.8097880210 1.1665459701 0.0028635430 -0.0015279732 -0.0003809742 0.0003425113
6.0733333333 2432.8491835491 2158.3704491947 2486.4739578761 4000.0000000000 4000.0000000000 4000.0000000000 0.0148463666 -0.0179748626 0.0031289961 0.5582828670 -0.0153865080 -0.0077477825 0.0565063759 0.8667653013 -0.0133176493 0.0051497794 -0.0413571993 0.0000344089 0.0000344633 0.0064601224 0.0064872685 -0.0057733133 -0.0058072265 7.5724713732 5.1421606195 -8.7501089230 -5.4679400366 2.0063815117 64.1703043749 1.8100334466 1.1659239431 0.0028700522 -0.0015307639 -0.0003807621 0.0003422115
6.0750000000 2433.4616006639 2159.0685037934 2487.0736436333 4000.0000000000 4000.0000000000 4000.0000000000 0.0148216487 -0.0179496380 0.0031284961 0.5582698280 -0.0153796257 -0.0077433032 0.0564728984 0.8667751936 -0.0133090225 0.0051457919 -0.0413276252 0.0000344032 0.0000344584 0.0064576163 0.0064847521 -0.0057701881 -0.0058040810 7.5654886848 5.1377148823 -8.7438003645 -5.4627283221 2.0061087608 64.1592780821 1.8102788131 1.1653023508 0.0028765576 -0.0015335530 -0.0003805500 0.0003419120
6.0766666667 2434.0739232516 2159.7664800990 2487.6732256378 4000.0000000000 4000.0000000000 4000.0000000000 0.0147969689 -0.0179244446 0.0031279893 0.5582567968 -0.0153727473 -0.0077388238 0.0564394330 0.8667850785 -0.0133004025 0.0051418064 -0.0412980690 0.0000343975 0.0000344535 0.0064551111 0.0064822367 -0.0057670649 -0.0058009375 7.5585155421 5.1332726367 -8.7374995981 -5.4575196124 2.0058362484 64.1482671286 1.8105239099 1.1646811929 0.0028830589 -0.0015363406 -0.0003803379 0.0003416128
6.0783333333 2434.6861513503 2160.4643781234 2488.2727039328 4000.0000000000 4000.0000000000 4000.0000000000 0.0147723270 -0.0178992824 0.0031274757 0.5582437734 -0.0153658728 -0.0077343442 0.0564059838 0.8667949560 -0.0132917894 0.0051378229 -0.0412685306 0.0000343917 0.0000344486 0.0064526080 0.0064797224 -0.0057639435 -0.0057977958 7.5515446709 5.1288338764 -8.7311982154 -5.4523139001 2.0055637360 64.1372554819 1.8107689479 1.1640604682 0.0028895564 -0.0015391266 -0.0003801258 0.0003413139
6.0800000000 2435.2982849981 2161.1621978783 2488.8720785616 4000.0000000000 4000.0000000000 4000.0000000000 0.0147477230 -0.0178741515 0.0031269554 0.5582307577 -0.0153590021 -0.0077298646 0.0563725466 0.8668048261 -0.0132831830 0.0051338414 -0.0412390099 0.0000343859 0.0000344435 0.0064501049 0.0064772090 -0.0057608239 -0.0057946560 7.5445844564 5.1243986033 -8.7249059197 -5.4471111873 2.0052914619 64.1262612540 1.8110137163 1.1634401771 0.0028960499 -0.0015419111 -0.0003799137 0.0003410153
6.0816666667 2435.9103242331 2161.8599393756 2489.4713495672 4000.0000000000 4000.0000000000 4000.0000000000 0.0147231569 -0.0178490517 0.0031264285 0.5582177498 -0.0153521353 -0.0077253849 0.0563391240 0.8668146888 -0.0132745834 0.0051298620 -0.0412095069 0.0000343799 0.0000344384 0.0064476034 0.0064746965 -0.0057577062 -0.0057915181 7.5376338092 5.1199668097 -8.7186214508 -5.4419114652 2.0050191879 64.1152800061 1.8112584259 1.1628203182 0.0029025395 -0.0015446940 -0.0003797015 0.0003407170
6.0833333333 2436.5222690933 2162.5576026270 2490.0705169931 4000.0000000000 4000.0000000000 4000.0000000000 0.0146986286 -0.0178239831 0.0031258948 0.5582047497 -0.0153452723 -0.0077209049 0.0563057131 0.8668245441 -0.0132659906 0.0051258844 -0.0411800214 0.0000343739 0.0000344332 0.0064451021 0.0064721851 -0.0057545903 -0.0057883820 7.5306887814 5.1155384891 -8.7123402456 -5.4367147263 2.0047469139 64.1043056226 1.8115030768 1.1622008904 0.0029090252 -0.0015474753 -0.0003794894 0.0003404190
6.0850000000 2437.1341196168 2163.2551876444 2490.6695808821 4000.0000000000 4000.0000000000 4000.0000000000 0.0146741381 -0.0177989456 0.0031253545 0.5581917574 -0.0153384131 -0.0077164249 0.0562723157 0.8668343920 -0.0132574045 0.0051219090 -0.0411505538 0.0000343678 0.0000344279 0.0064426021 0.0064696747 -0.0057514763 -0.0057852479 7.5237465090 5.1111136398 -8.7060589974 -5.4315209685 2.0044748783 64.0933338841 1.8117474585 1.1615818934 0.0029155069 -0.0015502550 -0.0003792772 0.0003401214
6.0866666667 2437.7458758415 2163.9526944397 2491.2685412776 4000.0000000000 4000.0000000000 4000.0000000000 0.0146496852 -0.0177739391 0.0031248075 0.5581787728 -0.0153315577 -0.0077119443 0.0562389313 0.8668442325 -0.0132488252 0.0051179351 -0.0411211038 0.0000343617 0.0000344226 0.0064401030 0.0064671652 -0.0057483641 -0.0057821156 7.5168211286 5.1066922630 -8.6997940601 -5.4263301932 2.0042026043 64.0823876921 1.8119919921 1.1609633273 0.0029219847 -0.0015530332 -0.0003790651 0.0003398240
6.0883333333 2438.3575378053 2164.6501230246 2491.8673982226 4000.0000000000 4000.0000000000 4000.0000000000 0.0146252701 -0.0177489638 0.0031242539 0.5581657960 -0.0153247062 -0.0077074643 0.0562055620 0.8668540657 -0.0132402526 0.0051139638 -0.0410916717 0.0000343555 0.0000344171 0.0064376055 0.0064646567 -0.0057452539 -0.0057789851 7.5098938849 5.1022743439 -8.6935237528 -5.4211423836 2.0039310455 64.0714390983 1.8122358358 1.1603451895 0.0029284585 -0.0015558098 -0.0003788529 0.0003395270
6.0900000000 2438.9691055463 2165.3474734110 2492.4661517602 4000.0000000000 4000.0000000000 4000.0000000000 0.0146008925 -0.0177240194 0.0031236937 0.5581528269 -0.0153178585 -0.0077029838 0.0561722038 0.8668638915 -0.0132316868 0.0051099941 -0.0410622567 0.0000343492 0.0000344116 0.0064351078 0.0064621492 -0.0057421453 -0.0057758566 7.5029785121 5.0978598890 -8.6872639516 -5.4159575467 2.0036590099 64.0605029656 1.8124800419 1.1597274812 0.0029349285 -0.0015585849 -0.0003786407 0.0003392303
6.0916666667 2439.5805791023 2166.0447456107 2493.0648019334 4000.0000000000 4000.0000000000 4000.0000000000 0.0145765525 -0.0176991061 0.0031231269 0.5581398656 -0.0153110146 -0.0076985031 0.0561388576 0.8668737099 -0.0132231277 0.0051060264 -0.0410328596 0.0000343428 0.0000344061 0.0064326112 0.0064596426 -0.0057390387 -0.0057727299 7.4960697867 5.0934488894 -8.6810086268 -5.4107756724 2.0033872128 64.0495793318 1.8127239791 1.1591102008 0.0029413944 -0.0015613583 -0.0003784285 0.0003389339
6.0933333333 2440.1919585111 2166.7419396356 2493.6633487852 4000.0000000000 4000.0000000000 4000.0000000000 0.0145522500 -0.0176742237 0.0031225536 0.5581269121 -0.0153041744 -0.0076940225 0.0561055274 0.8668835209 -0.0132145753 0.0051020608 -0.0410034801 0.0000343364 0.0000344004 0.0064301168 0.0064571370 -0.0057359340 -0.0057696051 7.4891677018 5.0890413419 -8.6747577764 -5.4055967571 2.0031156540 64.0386643753 1.8129676477 1.1584933476 0.0029478565 -0.0015641302 -0.0003782162 0.0003386378
6.0950000000 2440.8032438108 2167.4390554975 2494.2617923587 4000.0000000000 4000.0000000000 4000.0000000000 0.0145279849 -0.0176493722 0.0031219737 0.5581139663 -0.0152973381 -0.0076895418 0.0560722087 0.8668933245 -0.0132060296 0.0050980973 -0.0409741180 0.0000343298 0.0000343947 0.0064276220 0.0064546324 -0.0057328310 -0.0057664821 7.4822706250 5.0846372432 -8.6685095090 -5.4004207970 2.0028440952 64.0277538927 1.8132112579 1.1578769212 0.0029543146 -0.0015669005 -0.0003780040 0.0003383420
6.0966666667 2441.4144350391 2168.1360932084 2494.8601326969 4000.0000000000 4000.0000000000 4000.0000000000 0.0145037573 -0.0176245517 0.0031213873 0.5581010284 -0.0152905055 -0.0076850609 0.0560389044 0.8669031208 -0.0131974907 0.0050941356 -0.0409447734 0.0000343233 0.0000343889 0.0064251291 0.0064521287 -0.0057297298 -0.0057633610 7.4753874981 5.0802365923 -8.6622741867 -5.3952477907 2.0025725365 64.0168659131 1.8134548099 1.1572609213 0.0029607688 -0.0015696692 -0.0003777917 0.0003380465
6.0983333333 2442.0255322338 2168.8330527800 2495.4583698426 4000.0000000000 4000.0000000000 4000.0000000000 0.0144795670 -0.0175997620 0.0031207943 0.5580880981 -0.0152836767 -0.0076805799 0.0560056118 0.8669129097 -0.0131889584 0.0050901761 -0.0409154464 0.0000343166 0.0000343830 0.0064226363 0.0064496260 -0.0057266306 -0.0057602418 7.4685065059 5.0758393775 -8.6560381277 -5.3900777248 2.0023012161 64.0059794587 1.8136980936 1.1566453459 0.0029672190 -0.0015724364 -0.0003775795 0.0003377513
6.1000000000 2442.6365354326 2169.5299342242 2496.0565038387 4000.0000000000 4000.0000000000 4000.0000000000 0.0144554141 -0.0175750031 0.0031201949 0.5580751757 -0.0152768517 -0.0076760989 0.0559723292 0.8669226913 -0.0131804328 0.0050862185 -0.0408861368 0.0000343099 0.0000343771 0.0064201439 0.0064471243 -0.0057235331 -0.0057571244 7.4616344081 5.0714456008 -8.6498091636 -5.3849106017 2.0020298958 63.9951047714 1.8139413191 1.1560301953 0.0029736653 -0.0015752019 -0.0003773672 0.0003374564
6.1016666667 2443.2474446734 2170.2267375530 2496.6545347283 4000.0000000000 4000.0000000000 4000.0000000000 0.0144312984 -0.0175502751 0.0031195891 0.5580622610 -0.0152700304 -0.0076716179 0.0559390639 0.8669324655 -0.0131719138 0.0050822632 -0.0408568446 0.0000343031 0.0000343711 0.0064176543 0.0064446235 -0.0057204374 -0.0057540088 7.4547694649 5.0670552565 -8.6435852899 -5.3797464148 2.0017588139 63.9842410140 1.8141842765 1.1554154686 0.0029801077 -0.0015779659 -0.0003771549 0.0003371619
6.1033333333 2443.8582599938 2170.9234627781 2497.2524625541 4000.0000000000 4000.0000000000 4000.0000000000 0.0144072199 -0.0175255778 0.0031189767 0.5580493540 -0.0152632129 -0.0076671365 0.0559058097 0.8669422323 -0.0131634016 0.0050783095 -0.0408275697 0.0000342962 0.0000343650 0.0064151642 0.0064421236 -0.0057173435 -0.0057508951 7.4479112114 5.0626683408 -8.6373659645 -5.3745851595 2.0014874935 63.9733837721 1.8144273859 1.1548011649 0.0029865461 -0.0015807283 -0.0003769426 0.0003368676
6.1050000000 2444.4689814315 2171.6201099115 2497.8502873589 4000.0000000000 4000.0000000000 4000.0000000000 0.0143831785 -0.0175009113 0.0031183580 0.5580364549 -0.0152563991 -0.0076626554 0.0558725703 0.8669519918 -0.0131548960 0.0050743582 -0.0407983124 0.0000342893 0.0000343588 0.0064126760 0.0064396247 -0.0057142516 -0.0057477833 7.4410606036 5.0582848507 -8.6311523107 -5.3694268325 2.0012166500 63.9625407803 1.8146700174 1.1541872839 0.0029929807 -0.0015834891 -0.0003767303 0.0003365737
6.1066666667 2445.0796090242 2172.3166789650 2498.4480091857 4000.0000000000 4000.0000000000 4000.0000000000 0.0143591743 -0.0174762756 0.0031177328 0.5580235635 -0.0152495890 -0.0076581743 0.0558393404 0.8669617439 -0.0131463970 0.0050704091 -0.0407690722 0.0000342823 0.0000343526 0.0064101873 0.0064371267 -0.0057111613 -0.0057446733 7.4342160608 5.0539047815 -8.6249424870 -5.3642714283 2.0009458065 63.9517030276 1.8149125910 1.1535738246 0.0029994112 -0.0015862483 -0.0003765179 0.0003362800
6.1083333333 2445.6901428096 2173.0131699506 2499.0456280771 4000.0000000000 4000.0000000000 4000.0000000000 0.0143352072 -0.0174516705 0.0031171012 0.5580106798 -0.0152427826 -0.0076536931 0.0558061247 0.8669714887 -0.0131379047 0.0050664620 -0.0407398492 0.0000342752 0.0000343463 0.0064077006 0.0064346297 -0.0057080729 -0.0057415651 7.4273792480 5.0495281309 -8.6187384291 -5.3591189442 2.0006749630 63.9408761515 1.8151551068 1.1529607868 0.0030058379 -0.0015890059 -0.0003763056 0.0003359867
6.1100000000 2446.3005828252 2173.7095828802 2499.6431440759 4000.0000000000 4000.0000000000 4000.0000000000 0.0143112770 -0.0174270961 0.0031164633 0.5579978039 -0.0152359800 -0.0076492112 0.0557729217 0.8669812262 -0.0131294190 0.0050625163 -0.0407106435 0.0000342680 0.0000343399 0.0064052146 0.0064321337 -0.0057049863 -0.0057384588 7.4205502040 5.0451548944 -8.6125401836 -5.3539693750 2.0004038811 63.9300590963 1.8153977745 1.1523481695 0.0030122606 -0.0015917619 -0.0003760932 0.0003356936
6.1116666667 2446.9109291087 2174.4059177656 2500.2405572250 4000.0000000000 4000.0000000000 4000.0000000000 0.0142873839 -0.0174025523 0.0031158190 0.5579849358 -0.0152291811 -0.0076447293 0.0557397336 0.8669909563 -0.0131209400 0.0050585729 -0.0406814556 0.0000342608 0.0000343334 0.0064027301 0.0064296385 -0.0057019017 -0.0057353543 7.4137271016 5.0407850676 -8.6063456475 -5.3488227159 2.0001332760 63.9192530994 1.8156399649 1.1517359721 0.0030186793 -0.0015945163 -0.0003758809 0.0003354009
6.1133333333 2447.5211816976 2175.1021746189 2500.8378675669 4000.0000000000 4000.0000000000 4000.0000000000 0.0142635276 -0.0173780871 0.0031151684 0.5579720754 -0.0152223859 -0.0076400249 0.0557065567 0.8670006791 -0.0131124675 0.0050544189 -0.0406522850 0.0000342535 0.0000343269 0.0064002456 0.0064271443 -0.0056988187 -0.0057322516 7.4070744972 5.0364186481 -8.6003335098 -5.3436789636 1.9998627901 63.9084627407 1.8159712895 1.1511241940 0.0030250942 -0.0015972691 -0.0003756685 0.0003351084
6.1150000000 2448.1313406292 2175.7983534522 2501.4350751439 4000.0000000000 4000.0000000000 4000.0000000000 0.0142397079 -0.0173537470 0.0031145595 0.5579592232 -0.0152155939 -0.0076348826 0.0556736109 0.8670103941 -0.0131040013 0.0050498487 -0.0406233428 0.0000342477 0.0000343203 0.0063978289 0.0064246510 -0.0056958084 -0.0057291508 7.4005790227 5.0320554933 -8.5944887191 -5.3385379858 1.9995923042 63.8979849296 1.8163892481 1.1505128000 0.0030315049 -0.0016000202 -0.0003754561 0.0003348162
6.1166666667 2448.7414059405 2176.4944542781 2502.0321799976 4000.0000000000 4000.0000000000 4000.0000000000 0.0142159241 -0.0173295310 0.0031140391 0.5579463798 -0.0152088044 -0.0076293051 0.0556411176 0.8670201006 -0.0130955405 0.0050448649 -0.0405948338 0.0000342438 0.0000343137 0.0063954982 0.0064221592 -0.0056928916 -0.0057260523 7.3940853379 5.0276954801 -8.5886430319 -5.3333996584 1.9993219376 63.8878111962 1.8168069076 1.1499017283 0.0030379109 -0.0016027689 -0.0003752435 0.0003345241
6.1183333333 2449.3513776683 2177.1904771095 2502.6291821698 4000.0000000000 4000.0000000000 4000.0000000000 0.0141921757 -0.0173054376 0.0031136069 0.5579335461 -0.0152020166 -0.0076232971 0.0556090684 0.8670297977 -0.0130870845 0.0050394724 -0.0405667555 0.0000342408 0.0000343070 0.0063932010 0.0064196706 -0.0056900216 -0.0057229582 7.3876045495 5.0233386206 -8.5828095057 -5.3282639704 1.9990516901 63.8776607830 1.8172242687 1.1492909215 0.0030443116 -0.0016055146 -0.0003750309 0.0003342321
6.1200000000 2449.9612558496 2177.8864219587 2503.2260817019 4000.0000000000 4000.0000000000 4000.0000000000 0.0141684619 -0.0172814641 0.0031132619 0.5579207227 -0.0151952297 -0.0076168664 0.0555774612 0.8670394847 -0.0130786327 0.0050336794 -0.0405391030 0.0000342388 0.0000343004 0.0063909386 0.0064171887 -0.0056871973 -0.0057198721 7.3811208936 5.0189849135 -8.5769701025 -5.3231308956 1.9987813234 63.8675048431 1.8176416963 1.1486803202 0.0030507061 -0.0016082567 -0.0003748183 0.0003339402
6.1216666667 2450.5710405213 2178.5822888385 2503.8228786358 4000.0000000000 4000.0000000000 4000.0000000000 0.0141447822 -0.0172576058 0.0031130022 0.5579079103 -0.0151884430 -0.0076100262 0.0555462838 0.8670491608 -0.0130701844 0.0050274999 -0.0405118683 0.0000342377 0.0000342939 0.0063887078 0.0064147173 -0.0056844170 -0.0057167984 7.3746390047 5.0146343751 -8.5711306431 -5.3180004273 1.9985111952 63.8573590404 1.8180586445 1.1480698690 0.0030570938 -0.0016109943 -0.0003746055 0.0003336484
6.1233333333 2451.1807317202 2179.2780777616 2504.4195730129 4000.0000000000 4000.0000000000 4000.0000000000 0.0141211360 -0.0172338570 0.0031128236 0.5578951097 -0.0151816557 -0.0076027929 0.0555155271 0.8670588252 -0.0130617390 0.0050209519 -0.0404850372 0.0000342374 0.0000342878 0.0063865085 0.0064122599 -0.0056816779 -0.0057137412 7.3681563338 5.0102870144 -8.5652885801 -5.3128725508 1.9982410669 63.8472169018 1.8184754780 1.1474595125 0.0030634740 -0.0016137270 -0.0003743927 0.0003333567
6.1250000000 2451.7903294832 2179.9737887404 2505.0161648748 4000.0000000000 4000.0000000000 4000.0000000000 0.0140975227 -0.0172102101 0.0031127210 0.5578823215 -0.0151748672 -0.0075951872 0.0554851748 0.8670684772 -0.0130532958 0.0050140583 -0.0404585923 0.0000342378 0.0000342819 0.0063843377 0.0064098195 -0.0056789772 -0.0057107044 7.3616738296 5.0059428425 -8.5594454992 -5.3077472538 1.9979712963 63.8370868289 1.8188916512 1.1468491976 0.0030698460 -0.0016164539 -0.0003741798 0.0003330651
6.1266666667 2452.3998338472 2180.6694217876 2505.6126542632 4000.0000000000 4000.0000000000 4000.0000000000 0.0140739418 -0.0171866567 0.0031126874 0.5578695463 -0.0151680767 -0.0075872307 0.0554552031 0.8670781161 -0.0130448544 0.0050068440 -0.0404325103 0.0000342389 0.0000342765 0.0063821920 0.0064073984 -0.0056763111 -0.0057076912 7.3551839363 5.0016018675 -8.5535929631 -5.3026245212 1.9977012873 63.8269498993 1.8193080750 1.1462388735 0.0030762092 -0.0016191746 -0.0003739669 0.0003327736
6.1283333333 2453.0092448489 2181.3649769156 2506.2090412197 4000.0000000000 4000.0000000000 4000.0000000000 0.0140503928 -0.0171631873 0.0031127149 0.5578567847 -0.0151612837 -0.0075789489 0.0554255919 0.8670877414 -0.0130364141 0.0049993380 -0.0404067669 0.0000342404 0.0000342715 0.0063800705 0.0064049989 -0.0056736767 -0.0057047042 7.3486903262 4.9972641052 -8.5477356561 -5.2975043480 1.9974315166 63.8168224374 1.8197240217 1.1456284936 0.0030825629 -0.0016218885 -0.0003737540 0.0003324821
6.1300000000 2453.6185625252 2182.0604541370 2506.8053257857 4000.0000000000 4000.0000000000 4000.0000000000 0.0140268753 -0.0171397915 0.0031127945 0.5578440373 -0.0151544876 -0.0075703682 0.0553963140 0.8670973525 -0.0130279745 0.0049915711 -0.0403813329 0.0000342424 0.0000342670 0.0063779694 0.0064026222 -0.0056710698 -0.0057017456 7.3421922994 4.9929295658 -8.5418730403 -5.2923867235 1.9971617460 63.8066992830 1.8201398558 1.1450180139 0.0030889066 -0.0016245950 -0.0003735410 0.0003321908
6.1316666667 2454.2277869129 2182.7558534644 2507.4015080030 4000.0000000000 4000.0000000000 4000.0000000000 0.0140033888 -0.0171164587 0.0031129163 0.5578313046 -0.0151476878 -0.0075615167 0.0553673459 0.8671069488 -0.0130195351 0.0049835764 -0.0403561776 0.0000342446 0.0000342631 0.0063758878 0.0064002695 -0.0056684865 -0.0056988170 7.3356886170 4.9885982589 -8.5360039157 -5.2872716379 1.9968920946 63.7965816792 1.8205553957 1.1444073938 0.0030952399 -0.0016272937 -0.0003733279 0.0003318995
6.1333333333 2454.8369180487 2183.4511749100 2507.9975879131 4000.0000000000 4000.0000000000 4000.0000000000 0.0139799331 -0.0170931778 0.0031130699 0.5578185870 -0.0151408838 -0.0075524228 0.0553386595 0.8671165299 -0.0130110956 0.0049753875 -0.0403312682 0.0000342469 0.0000342598 0.0063738223 0.0063979414 -0.0056659227 -0.0056959193 7.3291730551 4.9842701943 -8.5301211708 -5.2821590834 1.9966224432 63.7864568241 1.8209708238 1.1437965973 0.0031015621 -0.0016299842 -0.0003731149 0.0003316083
6.1350000000 2455.4459559694 2184.1464184863 2508.5935655575 4000.0000000000 4000.0000000000 4000.0000000000 0.0139565079 -0.0170699376 0.0031132446 0.5578058849 -0.0151340751 -0.0075431163 0.0553102234 0.8671260955 -0.0130026555 0.0049670393 -0.0403065711 0.0000342493 0.0000342570 0.0063717696 0.0063956381 -0.0056633748 -0.0056930530 7.3226499091 4.9799453880 -8.5242298841 -5.2770490610 1.9963530302 63.7763355629 1.8213857770 1.1431855933 0.0031078729 -0.0016326661 -0.0003729018 0.0003313173
6.1366666667 2456.0549007119 2184.8415842057 2509.1894409779 4000.0000000000 4000.0000000000 4000.0000000000 0.0139331129 -0.0170467273 0.0031134297 0.5577931987 -0.0151272615 -0.0075336259 0.0552820079 0.8671356452 -0.0129942147 0.0049585660 -0.0402820516 0.0000342515 0.0000342548 0.0063697279 0.0063933594 -0.0056608384 -0.0056902179 7.3161176756 4.9756238498 -8.5183282471 -5.2719415666 1.9960836172 63.7662116012 1.8218006191 1.1425743543 0.0031141719 -0.0016353392 -0.0003726888 0.0003310263
