TOF RNG ALT THETA RATE ALPHA ALPHADOT RATEDOT WDOT
36.2550 22770.7141 7718.2026 -0.9296 -0.0999 -0.0211 -0.0566 2.1518 -3.8266
36.2560 22771.0510 7717.7996 -0.9297 -0.0977 -0.0212 -0.0544 2.1582 -3.8368
36.2570 22771.3878 7717.3967 -0.9298 -0.0956 -0.0212 -0.0522 2.1643 -3.8466
36.2580 22771.7247 7716.9937 -0.9299 -0.0934 -0.0213 -0.0501 2.1703 -3.8561
36.2590 22772.0615 7716.5907 -0.9300 -0.0912 -0.0213 -0.0479 2.1760 -3.8651
36.2600 22772.3984 7716.1876 -0.9301 -0.0891 -0.0214 -0.0457 2.1815 -3.8738
36.2610 22772.7352 7715.7846 -0.9302 -0.0869 -0.0214 -0.0435 2.1868 -3.8820
36.2620 22773.0720 7715.3815 -0.9302 -0.0847 -0.0215 -0.0413 2.1919 -3.8899
36.2630 22773.4088 7714.9784 -0.9303 -0.0825 -0.0215 -0.0391 2.1967 -3.8974
36.2640 22773.7455 7714.5753 -0.9304 -0.0803 -0.0216 -0.0369 2.2013 -3.9044
36.2650 22774.0823 7714.1721 -0.9305 -0.0781 -0.0216 -0.0347 2.2057 -3.9111
36.2660 22774.4190 7713.7689 -0.9306 -0.0759 -0.0216 -0.0325 2.2098 -3.9174
36.2670 22774.7558 7713.3658 -0.9306 -0.0737 -0.0217 -0.0303 2.2138 -3.9232
36.2680 22775.0925 7712.9625 -0.9307 -0.0715 -0.0217 -0.0280 2.2175 -3.9287
36.2690 22775.4292 7712.5593 -0.9308 -0.0692 -0.0217 -0.0258 2.2209 -3.9337
36.2700 22775.7659 7712.1561 -0.9308 -0.0670 -0.0217 -0.0236 2.2242 -3.9384
36.2710 22776.1026 7711.7528 -0.9309 -0.0648 -0.0218 -0.0214 2.2272 -3.9426
36.2720 22776.4393 7711.3495 -0.9310 -0.0626 -0.0218 -0.0191 2.2300 -3.9465
36.2730 22776.7760 7710.9462 -0.9310 -0.0603 -0.0218 -0.0169 2.2325 -3.9499
36.2740 22777.1126 7710.5428 -0.9311 -0.0581 -0.0218 -0.0146 2.2349 -3.9530
36.2750 22777.4493 7710.1394 -0.9312 -0.0559 -0.0218 -0.0124 2.2370 -3.9556
36.2760 22777.7859 7709.7361 -0.9312 -0.0536 -0.0218 -0.0102 2.2388 -3.9579
36.2770 22778.1225 7709.3327 -0.9313 -0.0514 -0.0219 -0.0079 2.2405 -3.9597
36.2780 22778.4591 7708.9292 -0.9313 -0.0491 -0.0219 -0.0057 2.2419 -3.9611
36.2790 22778.7957 7708.5258 -0.9314 -0.0469 -0.0219 -0.0035 2.2431 -3.9621
36.2800 22779.1323 7708.1223 -0.9314 -0.0446 -0.0219 -0.0012 2.2440 -3.9627
36.2810 22779.4689 7707.7188 -0.9314 -0.0424 -0.0219 0.0010 2.2447 -3.9629
36.2820 22779.8054 7707.3153 -0.9315 -0.0402 -0.0219 0.0033 2.2452 -3.9627
36.2830 22780.1420 7706.9117 -0.9315 -0.0379 -0.0219 0.0055 2.2454 -3.9621
36.2840 22780.4785 7706.5082 -0.9316 -0.0357 -0.0219 0.0078 2.2455 -3.9611
36.2850 22780.8150 7706.1046 -0.9316 -0.0334 -0.0218 0.0100 2.2453 -3.9597
36.2860 22781.1515 7705.7010 -0.9316 -0.0312 -0.0218 0.0122 2.2448 -3.9578
36.2870 22781.4880 7705.2974 -0.9317 -0.0289 -0.0218 0.0145 2.2441 -3.9556
36.2880 22781.8245 7704.8937 -0.9317 -0.0267 -0.0218 0.0167 2.2432 -3.9530
36.2890 22782.1610 7704.4900 -0.9317 -0.0244 -0.0218 0.0190 2.2421 -3.9499
36.2900 22782.4974 7704.0863 -0.9317 -0.0222 -0.0218 0.0212 2.2407 -3.9465
36.2910 22782.8339 7703.6826 -0.9318 -0.0200 -0.0217 0.0234 2.2391 -3.9426
36.2920 22783.1703 7703.2789 -0.9318 -0.0177 -0.0217 0.0256 2.2373 -3.9383
36.2930 22783.5068 7702.8751 -0.9318 -0.0155 -0.0217 0.0279 2.2352 -3.9337
36.2940 22783.8432 7702.4714 -0.9318 -0.0133 -0.0217 0.0301 2.2330 -3.9286
36.2950 22784.1796 7702.0676 -0.9318 -0.0110 -0.0216 0.0323 2.2304 -3.9231
36.2960 22784.5160 7701.6637 -0.9318 -0.0088 -0.0216 0.0345 2.2277 -3.9172
36.2970 22784.8523 7701.2599 -0.9318 -0.0066 -0.0216 0.0368 2.2247 -3.9110
36.2980 22785.1887 7700.8560 -0.9318 -0.0043 -0.0215 0.0390 2.2215 -3.9043
36.2990 22785.5250 7700.4521 -0.9318 -0.0021 -0.0215 0.0412 2.2181 -3.8972
36.3000 22785.8614 7700.0482 -0.9319 0.0001 -0.0214 0.0434 2.2144 -3.8897
36.3010 22786.1977 7699.6443 -0.9318 0.0023 -0.0214 0.0456 2.2105 -3.8818
36.3020 22786.5340 7699.2403 -0.9318 0.0045 -0.0214 0.0478 2.2064 -3.8735
36.3030 22786.8703 7698.8363 -0.9318 0.0067 -0.0213 0.0500 2.2020 -3.8649
36.3040 22787.2066 7698.4323 -0.9318 0.0089 -0.0213 0.0521 2.1974 -3.8558
36.3050 22787.5429 7698.0283 -0.9318 0.0111 -0.0212 0.0543 2.1926 -3.8463
36.3060 22787.8792 7697.6243 -0.9318 0.0133 -0.0211 0.0565 2.1876 -3.8364
36.3070 22788.2154 7697.2202 -0.9318 0.0155 -0.0211 0.0587 2.1823 -3.8262
36.3080 22788.5517 7696.8161 -0.9318 0.0177 -0.0210 0.0608 2.1768 -3.8155
36.3090 22788.8879 7696.4120 -0.9318 0.0198 -0.0210 0.0630 2.1711 -3.8045
36.3100 22789.2241 7696.0079 -0.9317 0.0220 -0.0209 0.0651 2.1652 -3.7930
36.3110 22789.5603 7695.6037 -0.9317 0.0242 -0.0208 0.0673 2.1590 -3.7812
36.3120 22789.8965 7695.1996 -0.9317 0.0263 -0.0208 0.0694 2.1526 -3.7690
36.3130 22790.2327 7694.7954 -0.9317 0.0285 -0.0207 0.0715 2.1460 -3.7563
36.3140 22790.5689 7694.3911 -0.9316 0.0306 -0.0206 0.0736 2.1392 -3.7433
36.3150 22790.9050 7693.9869 -0.9316 0.0328 -0.0205 0.0758 2.1322 -3.7300
36.3160 22791.2412 7693.5826 -0.9316 0.0349 -0.0205 0.0779 2.1249 -3.7162
36.3170 22791.5773 7693.1784 -0.9315 0.0370 -0.0204 0.0800 2.1174 -3.7020
36.3180 22791.9134 7692.7741 -0.9315 0.0391 -0.0203 0.0821 2.1097 -3.6875
36.3190 22792.2495 7692.3697 -0.9315 0.0412 -0.0202 0.0841 2.1018 -3.6726
36.3200 22792.5856 7691.9654 -0.9314 0.0433 -0.0201 0.0862 2.0936 -3.6573
36.3210 22792.9217 7691.5610 -0.9314 0.0454 -0.0201 0.0883 2.0853 -3.6416
36.3220 22793.2578 7691.1566 -0.9313 0.0475 -0.0200 0.0903 2.0767 -3.6256
36.3230 22793.5939 7690.7522 -0.9313 0.0496 -0.0199 0.0924 2.0679 -3.6092
36.3240 22793.9299 7690.3478 -0.9312 0.0516 -0.0198 0.0944 2.0589 -3.5924
36.3250 22794.2659 7689.9433 -0.9312 0.0537 -0.0197 0.0964 2.0497 -3.5752
36.3260 22794.6020 7689.5388 -0.9311 0.0557 -0.0196 0.0985 2.0402 -3.5577
36.3270 22794.9380 7689.1343 -0.9311 0.0578 -0.0195 0.1005 2.0306 -3.5398
36.3280 22795.2740 7688.7298 -0.9310 0.0598 -0.0194 0.1025 2.0207 -3.5215
36.3290 22795.6100 7688.3253 -0.9309 0.0618 -0.0193 0.1044 2.0107 -3.5029
36.3300 22795.9460 7687.9207 -0.9309 0.0638 -0.0192 0.1064 2.0004 -3.4839
36.3310 22796.2819 7687.5161 -0.9308 0.0658 -0.0191 0.1084 1.9899 -3.4646
36.3320 22796.6179 7687.1115 -0.9307 0.0678 -0.0190 0.1103 1.9792 -3.4449
36.3330 22796.9538 7686.7069 -0.9307 0.0698 -0.0189 0.1123 1.9684 -3.4248
36.3340 22797.2898 7686.3022 -0.9306 0.0717 -0.0187 0.1142 1.9573 -3.4044
36.3350 22797.6257 7685.8976 -0.9305 0.0737 -0.0186 0.1161 1.9460 -3.3836
36.3360 22797.9616 7685.4929 -0.9305 0.0756 -0.0185 0.1180 1.9345 -3.3625
36.3370 22798.2975 7685.0882 -0.9304 0.0775 -0.0184 0.1199 1.9228 -3.3411
36.3380 22798.6334 7684.6834 -0.9303 0.0795 -0.0183 0.1218 1.9109 -3.3193
36.3390 22798.9692 7684.2787 -0.9302 0.0814 -0.0181 0.1237 1.8988 -3.2971
36.3400 22799.3051 7683.8739 -0.9301 0.0833 -0.0180 0.1255 1.8865 -3.2746
36.3410 22799.6410 7683.4691 -0.9301 0.0851 -0.0179 0.1274 1.8740 -3.2518
36.3420 22799.9768 7683.0643 -0.9300 0.0870 -0.0178 0.1292 1.8613 -3.2286
36.3430 22800.3126 7682.6594 -0.9299 0.0889 -0.0176 0.1310 1.8484 -3.2051
36.3440 22800.6484 7682.2545 -0.9298 0.0907 -0.0175 0.1328 1.8353 -3.1813
36.3450 22800.9842 7681.8497 -0.9297 0.0925 -0.0174 0.1346 1.8221 -3.1571
36.3460 22801.3200 7681.4447 -0.9296 0.0943 -0.0172 0.1364 1.8086 -3.1327
36.3470 22801.6558 7681.0398 -0.9295 0.0962 -0.0171 0.1382 1.7950 -3.1078
36.3480 22801.9916 7680.6349 -0.9294 0.0979 -0.0170 0.1399 1.7811 -3.0827
36.3490 22802.3273 7680.2299 -0.9293 0.0997 -0.0168 0.1416 1.7671 -3.0573
36.3500 22802.6631 7679.8249 -0.9292 0.1015 -0.0167 0.1434 1.7529 -3.0315
36.3510 22802.9988 7679.4199 -0.9291 0.1032 -0.0165 0.1451 1.7386 -3.0054
36.3520 22803.3345 7679.0148 -0.9290 0.1050 -0.0164 0.1468 1.7240 -2.9790
36.3530 22803.6702 7678.6098 -0.9289 0.1067 -0.0162 0.1484 1.7093 -2.9523
36.3540 22804.0059 7678.2047 -0.9288 0.1084 -0.0161 0.1501 1.6943 -2.9253
36.3550 22804.3416 7677.7996 -0.9287 0.1101 -0.0159 0.1517 1.6792 -2.8980
36.3560 22804.6773 7677.3945 -0.9286 0.1117 -0.0158 0.1534 1.6640 -2.8704
36.3570 22805.0130 7676.9893 -0.9285 0.1134 -0.0156 0.1550 1.6485 -2.8425
36.3580 22805.3486 7676.5842 -0.9283 0.1150 -0.0155 0.1566 1.6329 -2.8143
36.3590 22805.6843 7676.1790 -0.9282 0.1166 -0.0153 0.1582 1.6171 -2.7858
36.3600 22806.0199 7675.7738 -0.9281 0.1183 -0.0152 0.1597 1.6012 -2.7570
36.3610 22806.3555 7675.3685 -0.9280 0.1199 -0.0150 0.1613 1.5851 -2.7280
36.3620 22806.6911 7674.9633 -0.9279 0.1214 -0.0148 0.1628 1.5688 -2.6986
36.3630 22807.0267 7674.5580 -0.9278 0.1230 -0.0147 0.1643 1.5523 -2.6690
36.3640 22807.3623 7674.1527 -0.9276 0.1245 -0.0145 0.1658 1.5357 -2.6391
36.3650 22807.6979 7673.7474 -0.9275 0.1261 -0.0143 0.1673 1.5190 -2.6089
36.3660 22808.0334 7673.3421 -0.9274 0.1276 -0.0142 0.1688 1.5020 -2.5784
36.3670 22808.3690 7672.9367 -0.9272 0.1291 -0.0140 0.1702 1.4849 -2.5477
36.3680 22808.7045 7672.5313 -0.9271 0.1305 -0.0138 0.1716 1.4677 -2.5167
36.3690 22809.0401 7672.1260 -0.9270 0.1320 -0.0137 0.1730 1.4503 -2.4855
36.3700 22809.3756 7671.7205 -0.9269 0.1334 -0.0135 0.1744 1.4328 -2.4540
36.3710 22809.7111 7671.3151 -0.9267 0.1349 -0.0133 0.1758 1.4151 -2.4222
36.3720 22810.0466 7670.9096 -0.9266 0.1363 -0.0131 0.1772 1.3972 -2.3902
36.3730 22810.3821 7670.5041 -0.9264 0.1377 -0.0130 0.1785 1.3792 -2.3580
36.3740 22810.7176 7670.0986 -0.9263 0.1390 -0.0128 0.1798 1.3611 -2.3255
36.3750 22811.0530 7669.6931 -0.9262 0.1404 -0.0126 0.1811 1.3428 -2.2927
36.3760 22811.3885 7669.2876 -0.9260 0.1417 -0.0124 0.1824 1.3244 -2.2598
36.3770 22811.7239 7668.8820 -0.9259 0.1430 -0.0122 0.1837 1.3058 -2.2265
36.3780 22812.0593 7668.4764 -0.9257 0.1443 -0.0120 0.1849 1.2871 -2.1931
36.3790 22812.3948 7668.0708 -0.9256 0.1456 -0.0119 0.1861 1.2683 -2.1594
36.3800 22812.7302 7667.6652 -0.9255 0.1469 -0.0117 0.1874 1.2494 -2.1255
36.3810 22813.0656 7667.2595 -0.9253 0.1481 -0.0115 0.1885 1.2303 -2.0914
36.3820 22813.4009 7666.8539 -0.9252 0.1493 -0.0113 0.1897 1.2111 -2.0571
36.3830 22813.7363 7666.4482 -0.9250 0.1505 -0.0111 0.1909 1.1917 -2.0225
36.3840 22814.0717 7666.0425 -0.9249 0.1517 -0.0109 0.1920 1.1722 -1.9877
36.3850 22814.4070 7665.6367 -0.9247 0.1529 -0.0107 0.1931 1.1526 -1.9528
36.3860 22814.7424 7665.2310 -0.9245 0.1540 -0.0105 0.1942 1.1329 -1.9176
36.3870 22815.0777 7664.8252 -0.9244 0.1551 -0.0103 0.1952 1.1131 -1.8822
36.3880 22815.4130 7664.4194 -0.9242 0.1562 -0.0101 0.1963 1.0931 -1.8467
36.3890 22815.7483 7664.0136 -0.9241 0.1573 -0.0099 0.1973 1.0731 -1.8109
36.3900 22816.0836 7663.6077 -0.9239 0.1584 -0.0097 0.1983 1.0529 -1.7749
36.3910 22816.4189 7663.2019 -0.9238 0.1594 -0.0095 0.1993 1.0326 -1.7388
36.3920 22816.7542 7662.7960 -0.9236 0.1605 -0.0093 0.2003 1.0122 -1.7025
36.3930 22817.0895 7662.3901 -0.9234 0.1615 -0.0091 0.2012 0.9917 -1.6660
36.3940 22817.4247 7661.9842 -0.9233 0.1624 -0.0089 0.2022 0.9711 -1.6293
36.3950 22817.7600 7661.5782 -0.9231 0.1634 -0.0087 0.2031 0.9504 -1.5925
36.3960 22818.0952 7661.1723 -0.9230 0.1643 -0.0085 0.2039 0.9296 -1.5555
36.3970 22818.4304 7660.7663 -0.9228 0.1653 -0.0083 0.2048 0.9086 -1.5183
36.3980 22818.7657 7660.3603 -0.9226 0.1662 -0.0081 0.2056 0.8876 -1.4810
36.3990 22819.1009 7659.9543 -0.9225 0.1670 -0.0079 0.2065 0.8665 -1.4435
36.4000 22819.4361 7659.5482 -0.9223 0.1679 -0.0077 0.2073 0.8453 -1.4059
36.4010 22819.7712 7659.1422 -0.9221 0.1687 -0.0075 0.2080 0.8241 -1.3681
36.4020 22820.1064 7658.7361 -0.9220 0.1695 -0.0073 0.2088 0.8027 -1.3302
36.4030 22820.4416 7658.3300 -0.9218 0.1703 -0.0071 0.2095 0.7812 -1.2921
36.4040 22820.7767 7657.9238 -0.9216 0.1711 -0.0069 0.2102 0.7597 -1.2539
36.4050 22821.1119 7657.5177 -0.9214 0.1718 -0.0067 0.2109 0.7381 -1.2156
36.4060 22821.4470 7657.1115 -0.9213 0.1726 -0.0065 0.2116 0.7164 -1.1771
36.4070 22821.7821 7656.7053 -0.9211 0.1733 -0.0062 0.2122 0.6946 -1.1385
36.4080 22822.1172 7656.2991 -0.9209 0.1740 -0.0060 0.2129 0.6728 -1.0998
36.4090 22822.4523 7655.8929 -0.9207 0.1746 -0.0058 0.2135 0.6508 -1.0610
36.4100 22822.7874 7655.4867 -0.9206 0.1753 -0.0056 0.2141 0.6289 -1.0221
36.4110 22823.1225 7655.0804 -0.9204 0.1759 -0.0054 0.2146 0.6068 -0.9831
36.4120 22823.4576 7654.6741 -0.9202 0.1765 -0.0052 0.2151 0.5847 -0.9439
36.4130 22823.7926 7654.2678 -0.9200 0.1771 -0.0050 0.2157 0.5625 -0.9047
36.4140 22824.1277 7653.8615 -0.9199 0.1776 -0.0047 0.2162 0.5403 -0.8654
36.4150 22824.4627 7653.4551 -0.9197 0.1781 -0.0045 0.2166 0.5180 -0.8259
36.4160 22824.7978 7653.0487 -0.9195 0.1786 -0.0043 0.2171 0.4956 -0.7864
36.4170 22825.1328 7652.6423 -0.9193 0.1791 -0.0041 0.2175 0.4732 -0.7468
36.4180 22825.4678 7652.2359 -0.9192 0.1796 -0.0039 0.2179 0.4507 -0.7072
36.4190 22825.8028 7651.8295 -0.9190 0.1800 -0.0037 0.2183 0.4282 -0.6674
36.4200 22826.1378 7651.4231 -0.9188 0.1804 -0.0034 0.2186 0.4057 -0.6276
36.4210 22826.4728 7651.0166 -0.9186 0.1808 -0.0032 0.2190 0.3831 -0.5877
36.4220 22826.8077 7650.6101 -0.9184 0.1812 -0.0030 0.2193 0.3604 -0.5478
36.4230 22827.1427 7650.2036 -0.9182 0.1816 -0.0028 0.2196 0.3378 -0.5078
36.4240 22827.4776 7649.7970 -0.9181 0.1819 -0.0026 0.2198 0.3151 -0.4677
36.4250 22827.8126 7649.3905 -0.9179 0.1822 -0.0023 0.2201 0.2923 -0.4276
36.4260 22828.1475 7648.9839 -0.9177 0.1825 -0.0021 0.2203 0.2695 -0.3874
36.4270 22828.4824 7648.5773 -0.9175 0.1827 -0.0019 0.2205 0.2467 -0.3472
36.4280 22828.8174 7648.1707 -0.9173 0.1830 -0.0017 0.2207 0.2239 -0.3070
36.4290 22829.1523 7647.7641 -0.9172 0.1832 -0.0015 0.2208 0.2010 -0.2667
36.4300 22829.4871 7647.3574 -0.9170 0.1834 -0.0012 0.2209 0.1781 -0.2264
36.4310 22829.8220 7646.9508 -0.9168 0.1835 -0.0010 0.2210 0.1552 -0.1861
36.4320 22830.1569 7646.5441 -0.9166 0.1837 -0.0008 0.2211 0.1323 -0.1458
36.4330 22830.4918 7646.1374 -0.9164 0.1838 -0.0006 0.2212 0.1093 -0.1054
36.4340 22830.8266 7645.7306 -0.9162 0.1839 -0.0004 0.2212 0.0864 -0.0650
36.4350 22831.1615 7645.3239 -0.9161 0.1840 -0.0001 0.2212 0.0634 -0.0246
36.4360 22831.4963 7644.9171 -0.9159 0.1840 0.0001 0.2212 0.0404 0.0157
36.4370 22831.8311 7644.5103 -0.9157 0.1840 0.0003 0.2212 0.0175 0.0561
36.4380 22832.1659 7644.1035 -0.9155 0.1841 0.0005 0.2211 -0.0055 0.0965
36.4390 22832.5007 7643.6967 -0.9153 0.1840 0.0007 0.2211 -0.0285 0.1369
36.4400 22832.8355 7643.2898 -0.9151 0.1840 0.0010 0.2210 -0.0515 0.1772
36.4410 22833.1703 7642.8830 -0.9149 0.1839 0.0012 0.2208 -0.0745 0.2176
36.4420 22833.5051 7642.4761 -0.9148 0.1838 0.0014 0.2207 -0.0975 0.2579
36.4430 22833.8399 7642.0692 -0.9146 0.1837 0.0016 0.2205 -0.1204 0.2982
36.4440 22834.1746 7641.6622 -0.9144 0.1836 0.0019 0.2203 -0.1434 0.3385
36.4450 22834.5094 7641.2553 -0.9142 0.1835 0.0021 0.2201 -0.1663 0.3787
36.4460 22834.8441 7640.8483 -0.9140 0.1833 0.0023 0.2199 -0.1893 0.4189
36.4470 22835.1789 7640.4413 -0.9138 0.1831 0.0025 0.2196 -0.2122 0.4591
36.4480 22835.5136 7640.0343 -0.9137 0.1828 0.0027 0.2193 -0.2351 0.4992
36.4490 22835.8483 7639.6273 -0.9135 0.1826 0.0030 0.2190 -0.2579 0.5392
36.4500 22836.1830 7639.2203 -0.9133 0.1823 0.0032 0.2187 -0.2808 0.5792
36.4510 22836.5177 7638.8132 -0.9131 0.1820 0.0034 0.2183 -0.3036 0.6192
36.4520 22836.8524 7638.4061 -0.9129 0.1817 0.0036 0.2179 -0.3264 0.6591
36.4530 22837.1871 7637.9990 -0.9128 0.1814 0.0038 0.2175 -0.3491 0.6989
36.4540 22837.5217 7637.5919 -0.9126 0.1810 0.0040 0.2171 -0.3718 0.7386
36.4550 22837.8564 7637.1847 -0.9124 0.1806 0.0043 0.2167 -0.3945 0.7783
36.4560 22838.1910 7636.7776 -0.9122 0.1802 0.0045 0.2162 -0.4172 0.8179
36.4570 22838.5257 7636.3704 -0.9120 0.1798 0.0047 0.2157 -0.4398 0.8574
36.4580 22838.8603 7635.9632 -0.9119 0.1794 0.0049 0.2152 -0.4623 0.8968
36.4590 22839.1949 7635.5560 -0.9117 0.1789 0.0051 0.2147 -0.4848 0.9361
36.4600 22839.5295 7635.1487 -0.9115 0.1784 0.0053 0.2141 -0.5073 0.9754
36.4610 22839.8641 7634.7415 -0.9113 0.1779 0.0056 0.2135 -0.5297 1.0145
36.4620 22840.1987 7634.3342 -0.9111 0.1773 0.0058 0.2129 -0.5521 1.0535
36.4630 22840.5333 7633.9269 -0.9110 0.1768 0.0060 0.2123 -0.5744 1.0924
36.4640 22840.8679 7633.5196 -0.9108 0.1762 0.0062 0.2117 -0.5966 1.1312
36.4650 22841.2025 7633.1123 -0.9106 0.1756 0.0064 0.2110 -0.6188 1.1699
36.4660 22841.5370 7632.7049 -0.9104 0.1749 0.0066 0.2103 -0.6409 1.2085
36.4670 22841.8716 7632.2975 -0.9103 0.1743 0.0068 0.2096 -0.6630 1.2469
36.4680 22842.2061 7631.8901 -0.9101 0.1736 0.0070 0.2089 -0.6850 1.2853
36.4690 22842.5407 7631.4827 -0.9099 0.1729 0.0072 0.2081 -0.7069 1.3234
36.4700 22842.8752 7631.0753 -0.9097 0.1722 0.0074 0.2073 -0.7288 1.3615
36.4710 22843.2097 7630.6678 -0.9096 0.1715 0.0077 0.2065 -0.7505 1.3994
36.4720 22843.5442 7630.2604 -0.9094 0.1707 0.0079 0.2057 -0.7722 1.4372
36.4730 22843.8787 7629.8529 -0.9092 0.1699 0.0081 0.2049 -0.7939 1.4748
36.4740 22844.2132 7629.4454 -0.9091 0.1691 0.0083 0.2040 -0.8154 1.5122
36.4750 22844.5477 7629.0378 -0.9089 0.1683 0.0085 0.2031 -0.8369 1.5496
36.4760 22844.8822 7628.6303 -0.9087 0.1674 0.0087 0.2022 -0.8582 1.5867
36.4770 22845.2166 7628.2227 -0.9086 0.1666 0.0089 0.2013 -0.8795 1.6237
36.4780 22845.5511 7627.8152 -0.9084 0.1657 0.0091 0.2004 -0.9007 1.6605
36.4790 22845.8855 7627.4076 -0.9082 0.1648 0.0093 0.1994 -0.9218 1.6971
36.4800 22846.2200 7626.9999 -0.9081 0.1638 0.0095 0.1984 -0.9428 1.7336
36.4810 22846.5544 7626.5923 -0.9079 0.1629 0.0097 0.1974 -0.9637 1.7699
36.4820 22846.8888 7626.1846 -0.9077 0.1619 0.0099 0.1964 -0.9846 1.8060
36.4830 22847.2233 7625.7770 -0.9076 0.1609 0.0101 0.1953 -1.0053 1.8419
36.4840 22847.5577 7625.3693 -0.9074 0.1599 0.0103 0.1942 -1.0259 1.8777
36.4850 22847.8921 7624.9615 -0.9073 0.1589 0.0105 0.1932 -1.0464 1.9132
36.4860 22848.2265 7624.5538 -0.9071 0.1578 0.0106 0.1920 -1.0668 1.9485
36.4870 22848.5608 7624.1461 -0.9069 0.1567 0.0108 0.1909 -1.0871 1.9837
36.4880 22848.8952 7623.7383 -0.9068 0.1556 0.0110 0.1898 -1.1073 2.0186
36.4890 22849.2296 7623.3305 -0.9066 0.1545 0.0112 0.1886 -1.1273 2.0533
36.4900 22849.5639 7622.9227 -0.9065 0.1534 0.0114 0.1874 -1.1473 2.0878
36.4910 22849.8983 7622.5149 -0.9063 0.1522 0.0116 0.1862 -1.1671 2.1221
36.4920 22850.2326 7622.1070 -0.9062 0.1510 0.0118 0.1850 -1.1868 2.1562
36.4930 22850.5670 7621.6992 -0.9060 0.1498 0.0120 0.1837 -1.2064 2.1900
36.4940 22850.9013 7621.2913 -0.9059 0.1486 0.0121 0.1824 -1.2259 2.2237
36.4950 22851.2356 7620.8834 -0.9057 0.1474 0.0123 0.1812 -1.2452 2.2570
36.4960 22851.5699 7620.4754 -0.9056 0.1461 0.0125 0.1799 -1.2644 2.2902
36.4970 22851.9042 7620.0675 -0.9054 0.1449 0.0127 0.1785 -1.2835 2.3231
36.4980 22852.2385 7619.6595 -0.9053 0.1436 0.0129 0.1772 -1.3024 2.3558
36.4990 22852.5728 7619.2516 -0.9051 0.1423 0.0130 0.1758 -1.3213 2.3882
36.5000 22852.9071 7618.8436 -0.9050 0.1409 0.0132 0.1744 -1.3399 2.4204
36.5010 22853.2413 7618.4356 -0.9049 0.1396 0.0134 0.1730 -1.3585 2.4523
36.5020 22853.5756 7618.0275 -0.9047 0.1382 0.0136 0.1716 -1.3769 2.4840
36.5030 22853.9099 7617.6195 -0.9046 0.1368 0.0137 0.1702 -1.3951 2.5154
36.5040 22854.2441 7617.2114 -0.9044 0.1354 0.0139 0.1687 -1.4132 2.5466
36.5050 22854.5783 7616.8033 -0.9043 0.1340 0.0141 0.1673 -1.4312 2.5775
36.5060 22854.9126 7616.3952 -0.9042 0.1326 0.0142 0.1658 -1.4490 2.6081
36.5070 22855.2468 7615.9871 -0.9040 0.1311 0.0144 0.1643 -1.4667 2.6385
36.5080 22855.5810 7615.5790 -0.9039 0.1296 0.0146 0.1628 -1.4842 2.6686
36.5090 22855.9152 7615.1708 -0.9038 0.1281 0.0147 0.1612 -1.5016 2.6984
36.5100 22856.2494 7614.7626 -0.9037 0.1266 0.0149 0.1597 -1.5188 2.7279
36.5110 22856.5836 7614.3544 -0.9035 0.1251 0.0150 0.1581 -1.5358 2.7571
36.5120 22856.9178 7613.9462 -0.9034 0.1236 0.0152 0.1565 -1.5527 2.7861
36.5130 22857.2520 7613.5380 -0.9033 0.1220 0.0154 0.1549 -1.5695 2.8147
36.5140 22857.5861 7613.1297 -0.9032 0.1204 0.0155 0.1533 -1.5860 2.8431
36.5150 22857.9203 7612.7214 -0.9030 0.1188 0.0157 0.1516 -1.6025 2.8712
36.5160 22858.2545 7612.3132 -0.9029 0.1172 0.0158 0.1500 -1.6187 2.8989
36.5170 22858.5886 7611.9049 -0.9028 0.1156 0.0160 0.1483 -1.6348 2.9264
36.5180 22858.9227 7611.4965 -0.9027 0.1139 0.0161 0.1466 -1.6507 2.9536
36.5190 22859.2569 7611.0882 -0.9026 0.1123 0.0163 0.1449 -1.6664 2.9804
36.5200 22859.5910 7610.6798 -0.9025 0.1106 0.0164 0.1432 -1.6820 3.0070
36.5210 22859.9251 7610.2714 -0.9024 0.1089 0.0165 0.1415 -1.6974 3.0332
36.5220 22860.2592 7609.8630 -0.9023 0.1072 0.0167 0.1397 -1.7126 3.0591
36.5230 22860.5933 7609.4546 -0.9021 0.1055 0.0168 0.1380 -1.7276 3.0847
36.5240 22860.9274 7609.0462 -0.9020 0.1038 0.0170 0.1362 -1.7425 3.1100
36.5250 22861.2615 7608.6377 -0.9019 0.1020 0.0171 0.1344 -1.7571 3.1350
36.5260 22861.5956 7608.2293 -0.9018 0.1002 0.0172 0.1326 -1.7716 3.1596
36.5270 22861.9296 7607.8208 -0.9017 0.0985 0.0174 0.1308 -1.7859 3.1839
36.5280 22862.2637 7607.4123 -0.9016 0.0967 0.0175 0.1290 -1.8001 3.2079
36.5290 22862.5978 7607.0038 -0.9015 0.0949 0.0176 0.1271 -1.8140 3.2315
36.5300 22862.9318 7606.5952 -0.9014 0.0930 0.0177 0.1253 -1.8278 3.2548
36.5310 22863.2659 7606.1867 -0.9014 0.0912 0.0179 0.1234 -1.8413 3.2777
36.5320 22863.5999 7605.7781 -0.9013 0.0894 0.0180 0.1215 -1.8547 3.3004
36.5330 22863.9339 7605.3695 -0.9012 0.0875 0.0181 0.1196 -1.8679 3.3226
